,id_ev,tipo_ev,nombre_ev,prod_as_ev,fecha_ev,loc_ev,estado,id_cli,fecha_nac,sexo,prov,importe_activos_0,importe_activos_1
372,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion enviada,340092,22/09/1951,H,bilbao,992558.07,1426961.51
373,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Asistido,354530,19/08/1990,M,Bilbao,600327.83,1034739.96
374,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,398014,20/08/1992,H,ZGZ,228897.11,322276.51
375,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,519337,20/06/1942,M,Barcelona,214119.44,350235.34
376,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,378958,21/05/1946,M,Madrid,655951.7,641108.03
377,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Asistido,354704,25/04/1999,H,Valencia,281509.37,512658.6
378,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion enviada,418052,24/08/1955,M,sevilla,226051.04,286067.36
379,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,473226,02/01/1991,H,Málaga,114287.13,129266.41
380,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion enviada,589562,23/09/1944,M,MLG,169636.53,293434.83
381,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,503181,21/02/1963,M,SEV,973514.38,1580599.76
382,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Asistido,590881,22/04/1964,M,Zaragoza,188771.4,161484.92
383,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,439478,17/05/1930,M,Sevilla,271847.73,462336.6
384,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,576923,22/04/1983,M,barcelona,130921.63,222427.78
385,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Asistido,536637,25/11/1982,H,MLG,645870.72,997421.57
386,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Asistido,421122,21/09/1966,M,MAD,477243.57,569261.23
387,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion enviada,553677,28/07/1940,H,valencia,59663.81,108899.49
388,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,507454,10/03/1938,M,BIL,469635.36,747192.31
389,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Asistido,413269,30/05/1938,M,sevilla,720943.87,998509.98
390,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Asistido,333446,06/09/1958,H,malaga,424928.5,790943.81
391,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion enviada,380709,17/12/1999,H,Barcelona,446918.84,478807.34
392,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion enviada,577524,21/06/1970,H,BIL,126474.95,158211.83
393,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion enviada,556356,10/02/1999,M,bilbao,489061.04,846324.75
394,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion enviada,313434,07/03/1992,M,BIL,550929.99,609982.11
395,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,418320,27/01/1967,M,Barcelona,553197.82,815251.85
396,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Asistido,381614,22/02/1940,H,MLG,527780.5,1011117.45
397,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Asistido,459355,25/11/1955,M,bilbao,281443.14,271212.92
398,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Asistido,318915,24/05/1980,H,Barcelona,72952.1,125716.25
399,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,445784,27/08/1991,M,ZGZ,533858.36,971239.76
400,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion enviada,323390,12/03/1957,H,barcelona,569329.69,1035003.47
401,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion enviada,527219,19/12/1932,M,malaga,712655.32,886305.07
402,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Asistido,485266,13/09/1949,H,zaragoza,999361.42,983421.71
403,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Asistido,319172,25/02/1946,H,Sevilla,982605.23,1400252.84
404,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion enviada,450361,06/07/2003,M,zaragoza,969925.47,900074.04
405,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Asistido,331159,27/11/1987,M,MLG,124873.02,243375.77
406,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Asistido,501380,15/04/1993,H,Valencia,931358.04,1366513.27
407,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,382582,12/08/1944,M,Barcelona,918525.92,921465.91
408,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,461443,12/12/1960,M,Zaragoza,84465.79,144048.74
409,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion aceptada,396239,11/06/1948,M,Valencia,606048.79,934730.71
410,371,13,Viviendo una Vida Activa,ArteFinanciado,20/10/2022,Zaragoza,Invitacion enviada,537832,16/09/1936,M,MAD,719486.24,726799.47
411,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Asistido,400237,21/10/1971,H,BIL,104623.0,185796.13
412,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Invitacion aceptada,386736,25/05/1957,M,MAD,73324.92,75298.18
413,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Asistido,521788,01/10/1932,H,ZGZ,453724.04,656572.09
414,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Invitacion enviada,599779,15/11/1997,M,BCN,629294.88,701807.02
415,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Invitacion aceptada,519305,19/06/1945,H,Málaga,709428.79,1356012.86
416,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Invitacion aceptada,320505,07/04/1972,H,BCN,140388.24,155426.9
417,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Asistido,385018,04/10/1978,M,madrid,578454.57,694833.99
418,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Invitacion aceptada,573461,04/08/1934,M,SEV,747875.59,1183797.81
419,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Asistido,538794,09/09/1930,M,sevilla,407004.88,369895.0
420,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Invitacion enviada,515959,13/07/1986,H,ZGZ,199682.76,369432.63
421,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Asistido,536635,03/11/1992,H,zaragoza,740292.9,1316096.91
422,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Asistido,518752,05/05/1947,H,Bilbao,655571.2,1270026.03
423,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Invitacion aceptada,500397,21/04/2005,H,sevilla,935904.13,1023621.5
424,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Asistido,328310,14/09/1950,H,bilbao,192519.86,235013.03
425,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Asistido,513566,07/06/1947,H,sevilla,396296.4,498852.72
426,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Invitacion enviada,302964,16/10/1945,H,ZGZ,544787.58,649571.84
427,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Invitacion aceptada,447318,11/07/1980,H,Sevilla,984945.19,1190208.04
428,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Invitacion enviada,433159,05/11/1992,H,Barcelona,586288.49,704163.92
429,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Invitacion enviada,483751,23/11/2005,M,Málaga,260476.99,376240.42
430,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Asistido,420194,18/01/1956,H,MAD,766162.58,1321718.83
431,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Invitacion aceptada,399288,24/04/1977,M,MAD,854308.13,1278369.11
432,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Invitacion enviada,575491,14/11/1959,H,Barcelona,608304.42,732761.46
433,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Asistido,441601,19/04/1951,H,madrid,334508.24,531307.14
434,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Invitacion enviada,379797,30/03/1940,M,sevilla,943485.59,1654673.86
435,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Invitacion enviada,444535,01/12/1967,M,Bilbao,884833.35,1146828.3
436,541,17,Planificación financiera integral,Asesoría Financiera Personalizada,20/09/2022,Bilbao,Invitacion aceptada,323686,25/08/1951,M,zaragoza,510107.71,999851.39
437,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,400237,21/10/1971,H,BIL,104623.0,185796.13
438,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,386736,25/05/1957,M,MAD,73324.92,75298.18
439,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,521788,01/10/1932,H,ZGZ,453724.04,656572.09
440,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,599779,15/11/1997,M,BCN,629294.88,701807.02
441,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,519305,19/06/1945,H,Málaga,709428.79,1356012.86
442,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,320505,07/04/1972,H,BCN,140388.24,155426.9
443,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,385018,04/10/1978,M,madrid,578454.57,694833.99
444,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,573461,04/08/1934,M,SEV,747875.59,1183797.81
445,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,538794,09/09/1930,M,sevilla,407004.88,369895.0
446,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,515959,13/07/1986,H,ZGZ,199682.76,369432.63
447,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,536635,03/11/1992,H,zaragoza,740292.9,1316096.91
448,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,518752,05/05/1947,H,Bilbao,655571.2,1270026.03
449,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,500397,21/04/2005,H,sevilla,935904.13,1023621.5
450,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,328310,14/09/1950,H,bilbao,192519.86,235013.03
451,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,513566,07/06/1947,H,sevilla,396296.4,498852.72
452,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,302964,16/10/1945,H,ZGZ,544787.58,649571.84
453,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,447318,11/07/1980,H,Sevilla,984945.19,1190208.04
454,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,433159,05/11/1992,H,Barcelona,586288.49,704163.92
455,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,483751,23/11/2005,M,Málaga,260476.99,376240.42
456,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,420194,18/01/1956,H,MAD,766162.58,1321718.83
457,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,399288,24/04/1977,M,MAD,854308.13,1278369.11
458,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,575491,14/11/1959,H,Barcelona,608304.42,732761.46
459,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,441601,19/04/1951,H,madrid,334508.24,531307.14
460,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,379797,30/03/1940,M,sevilla,943485.59,1654673.86
461,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,444535,01/12/1967,M,Bilbao,884833.35,1146828.3
462,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,323686,25/08/1951,M,zaragoza,510107.71,999851.39
463,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,544960,06/08/1981,H,Barcelona,365993.27,322353.73
464,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,459492,30/11/1958,H,zaragoza,651949.29,1000722.34
465,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,515616,12/11/1958,H,Valencia,749899.12,688268.49
466,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,442757,09/06/1988,M,VLC,494328.53,830044.37
467,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,500305,25/12/1998,H,Málaga,321425.55,443334.65
468,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,474495,25/12/1990,H,Málaga,514179.79,525419.11
469,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,571593,26/02/1957,M,madrid,522171.12,1036768.72
470,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,317325,27/07/1999,H,Madrid,335533.13,479858.12
471,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,568086,28/10/1992,M,sevilla,179558.35,278797.64
472,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,379224,30/09/1997,H,bilbao,403144.82,367885.64
473,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,340092,22/09/1951,H,bilbao,992558.07,1426961.51
474,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,354530,19/08/1990,M,Bilbao,600327.83,1034739.96
475,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,398014,20/08/1992,H,ZGZ,228897.11,322276.51
476,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,519337,20/06/1942,M,Barcelona,214119.44,350235.34
477,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,378958,21/05/1946,M,Madrid,655951.7,641108.03
478,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,354704,25/04/1999,H,Valencia,281509.37,512658.6
479,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,418052,24/08/1955,M,sevilla,226051.04,286067.36
480,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,473226,02/01/1991,H,Málaga,114287.13,129266.41
481,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,589562,23/09/1944,M,MLG,169636.53,293434.83
482,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,503181,21/02/1963,M,SEV,973514.38,1580599.76
483,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,590881,22/04/1964,M,Zaragoza,188771.4,161484.92
484,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,439478,17/05/1930,M,Sevilla,271847.73,462336.6
485,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,576923,22/04/1983,M,barcelona,130921.63,222427.78
486,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,536637,25/11/1982,H,MLG,645870.72,997421.57
487,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,421122,21/09/1966,M,MAD,477243.57,569261.23
488,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,553677,28/07/1940,H,valencia,59663.81,108899.49
489,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,507454,10/03/1938,M,BIL,469635.36,747192.31
490,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,413269,30/05/1938,M,sevilla,720943.87,998509.98
491,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,333446,06/09/1958,H,malaga,424928.5,790943.81
492,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,380709,17/12/1999,H,Barcelona,446918.84,478807.34
493,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,577524,21/06/1970,H,BIL,126474.95,158211.83
494,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,556356,10/02/1999,M,bilbao,489061.04,846324.75
495,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,313434,07/03/1992,M,BIL,550929.99,609982.11
496,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Asistido,418320,27/01/1967,M,Barcelona,553197.82,815251.85
497,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,381614,22/02/1940,H,MLG,527780.5,1011117.45
498,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,459355,25/11/1955,M,bilbao,281443.14,271212.92
499,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,318915,24/05/1980,H,Barcelona,72952.1,125716.25
500,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,445784,27/08/1991,M,ZGZ,533858.36,971239.76
501,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion enviada,323390,12/03/1957,H,barcelona,569329.69,1035003.47
502,432,18,Innovación en tu empresa,Fondo Global Diversificado,27/09/2016,Madrid,Invitacion aceptada,527219,19/12/1932,M,malaga,712655.32,886305.07
503,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,400237,21/10/1971,H,BIL,104623.0,185796.13
504,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion enviada,386736,25/05/1957,M,MAD,73324.92,75298.18
505,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion aceptada,521788,01/10/1932,H,ZGZ,453724.04,656572.09
506,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion enviada,599779,15/11/1997,M,BCN,629294.88,701807.02
507,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,519305,19/06/1945,H,Málaga,709428.79,1356012.86
508,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion enviada,320505,07/04/1972,H,BCN,140388.24,155426.9
509,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,385018,04/10/1978,M,madrid,578454.57,694833.99
510,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion aceptada,573461,04/08/1934,M,SEV,747875.59,1183797.81
511,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion enviada,538794,09/09/1930,M,sevilla,407004.88,369895.0
512,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,515959,13/07/1986,H,ZGZ,199682.76,369432.63
513,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,536635,03/11/1992,H,zaragoza,740292.9,1316096.91
514,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,518752,05/05/1947,H,Bilbao,655571.2,1270026.03
515,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,500397,21/04/2005,H,sevilla,935904.13,1023621.5
516,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion enviada,328310,14/09/1950,H,bilbao,192519.86,235013.03
517,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,513566,07/06/1947,H,sevilla,396296.4,498852.72
518,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion enviada,302964,16/10/1945,H,ZGZ,544787.58,649571.84
519,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion aceptada,447318,11/07/1980,H,Sevilla,984945.19,1190208.04
520,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,433159,05/11/1992,H,Barcelona,586288.49,704163.92
521,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,483751,23/11/2005,M,Málaga,260476.99,376240.42
522,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion aceptada,420194,18/01/1956,H,MAD,766162.58,1321718.83
523,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion enviada,399288,24/04/1977,M,MAD,854308.13,1278369.11
524,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion enviada,575491,14/11/1959,H,Barcelona,608304.42,732761.46
525,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion aceptada,441601,19/04/1951,H,madrid,334508.24,531307.14
526,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion aceptada,379797,30/03/1940,M,sevilla,943485.59,1654673.86
527,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion aceptada,444535,01/12/1967,M,Bilbao,884833.35,1146828.3
528,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion enviada,323686,25/08/1951,M,zaragoza,510107.71,999851.39
529,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion enviada,544960,06/08/1981,H,Barcelona,365993.27,322353.73
530,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,459492,30/11/1958,H,zaragoza,651949.29,1000722.34
531,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion aceptada,515616,12/11/1958,H,Valencia,749899.12,688268.49
532,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion enviada,442757,09/06/1988,M,VLC,494328.53,830044.37
533,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion enviada,500305,25/12/1998,H,Málaga,321425.55,443334.65
534,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion aceptada,474495,25/12/1990,H,Málaga,514179.79,525419.11
535,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,571593,26/02/1957,M,madrid,522171.12,1036768.72
536,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,317325,27/07/1999,H,Madrid,335533.13,479858.12
537,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,568086,28/10/1992,M,sevilla,179558.35,278797.64
538,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,379224,30/09/1997,H,bilbao,403144.82,367885.64
539,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion aceptada,340092,22/09/1951,H,bilbao,992558.07,1426961.51
540,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion enviada,354530,19/08/1990,M,Bilbao,600327.83,1034739.96
541,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,398014,20/08/1992,H,ZGZ,228897.11,322276.51
542,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion aceptada,519337,20/06/1942,M,Barcelona,214119.44,350235.34
543,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion enviada,378958,21/05/1946,M,Madrid,655951.7,641108.03
544,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,354704,25/04/1999,H,Valencia,281509.37,512658.6
545,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,418052,24/08/1955,M,sevilla,226051.04,286067.36
546,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion aceptada,473226,02/01/1991,H,Málaga,114287.13,129266.41
547,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion enviada,589562,23/09/1944,M,MLG,169636.53,293434.83
548,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Invitacion enviada,503181,21/02/1963,M,SEV,973514.38,1580599.76
549,473,15,Festival de música,Cuenta de ahorro para apoyar a artistas locales,16/09/2016,Malaga,Asistido,590881,22/04/1964,M,Zaragoza,188771.4,161484.92
